7 Mot inconnu : logitechquickcammessengerrefresh2007oem => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Il manque un espace insécable. => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Il manque un espace. => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Mot inconnu : x75 => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Mot inconnu : Messenger => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}
7 Mot inconnu : Refresh => {{ :logitechquickcammessengerrefresh2007oem.jpg?x75 |Messenger Refresh 2007}}

11 Espace(s) en fin de ligne à supprimer. => **Légende :**  

13 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Mot inconnu : icons =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Il manque un espace. =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Mot inconnu : icon-ubuntu =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement
13 Il manque un espace insécable. =>   *{{icons:icon-ubuntu.png|Fonctionne immédiatement}} : Fonctionne immédiatement

14 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Mot inconnu : icons =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Il manque un espace. =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Il manque un espace insécable. =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  
14 Espace(s) en fin de ligne à supprimer. =>   *{{icons:important.png|Fonctionne après config}} : Fonctionne après quelques manipulations  

15 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Mot inconnu : icons =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace insécable. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas
15 Il manque un espace insécable. =>   *{{icons:process-stop.png?36|Ne fonctionne pas}} : Ne fonctionne pas

16 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Mot inconnu : icons =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Il manque un espace. =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Mot inconnu : icon-support =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles
16 Il manque un espace insécable. =>   *{{icons:icon-support.png|Pas testé}} : Pas d'informations disponibles

17 Mot inconnu : Aiptek => ===== Webcams du constructeur Aiptek =====

19 Mot inconnu : lsusb => ^ Constructeur ^ Modèle ^ Prise en charge ^ Version ^ Commande lsusb ^ Commentaire ^

20 Mot inconnu : Aiptek => | Aiptek | PocketDVII 1.3 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 08ca:0104| pilote gspca |
227 Mot inconnu : icons => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Il manque un espace. => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : icon-ubuntu => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : lsusb => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Il manque un espace insécable. => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : b3f => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Il manque un espace. => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : Generalplus => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : Technology => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : Inc => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Guillemets typographiques ouvrants. => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : of => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Mot inconnu : the => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Guillemets typographiques fermants. => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |
227 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Generalplus  Technology Inc. | X0016MXRJ5 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 20.04| | Retour lsusb : ID 1b3f:2002 Generalplus Technology Inc. 808 Camera - Très bonne qualité - Reconnaissance et fonctionnement dès la connexion, du vrai "Out of the Box" - Audio et Vidéo au top |

228 Mot inconnu : HP => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Mot inconnu : icons => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Il manque un espace. => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Mot inconnu : icon-ubuntu => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Mot inconnu : f0 => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Il manque un espace. => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Mot inconnu : d07 => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |
228 Mot inconnu : out-of-the-box => | HP | HD-3110 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 12.04 | 03f0:8d07 | Fonctionne out-of-the-box |

229 Mot inconnu : Labtec => | Labtec | Pro Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | Reconnu nikel! |
229 Mot inconnu : icons => | Labtec | Pro Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | Reconnu nikel! |
229 Il manque un espace. => | Labtec | Pro Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | Reconnu nikel! |
229 Mot inconnu : icon-ubuntu => | Labtec | Pro Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | Reconnu nikel! |
229 Mot inconnu : nikel => | Labtec | Pro Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | Reconnu nikel! |
229 Il manque un espace insécable. => | Labtec | Pro Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | | Reconnu nikel! |

230 Mot inconnu : Labtec => | Labtec | Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:0921 | même qualité que sous windows |
230 Mot inconnu : icons => | Labtec | Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:0921 | même qualité que sous windows |
230 Il manque un espace. => | Labtec | Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:0921 | même qualité que sous windows |
230 Mot inconnu : icon-ubuntu => | Labtec | Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:0921 | même qualité que sous windows |
230 Il manque un espace. => | Labtec | Webcam | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:0921 | même qualité que sous windows |

231 Mot inconnu : Labtec => | Labtec | Webcam Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:092b | même qualité que sous windows |
231 Mot inconnu : icons => | Labtec | Webcam Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:092b | même qualité que sous windows |
231 Il manque un espace. => | Labtec | Webcam Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:092b | même qualité que sous windows |
231 Mot inconnu : icon-ubuntu => | Labtec | Webcam Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:092b | même qualité que sous windows |
231 Il manque un espace. => | Labtec | Webcam Plus | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 046d:092b | même qualité que sous windows |

232 Mot inconnu : Lexma => | Lexma | Panda 9C Notebook | | 8.10 | | qualité acceptable, Ekiga 3.0.0, Skype 2.0.0.72, aMsn 0.97.2.|
232 Mot inconnu : Notebook => | Lexma | Panda 9C Notebook | | 8.10 | | qualité acceptable, Ekiga 3.0.0, Skype 2.0.0.72, aMsn 0.97.2.|
232 Mot inconnu : Ekiga => | Lexma | Panda 9C Notebook | | 8.10 | | qualité acceptable, Ekiga 3.0.0, Skype 2.0.0.72, aMsn 0.97.2.|
232 Mot inconnu : Skype => | Lexma | Panda 9C Notebook | | 8.10 | | qualité acceptable, Ekiga 3.0.0, Skype 2.0.0.72, aMsn 0.97.2.|
232 Mot inconnu : aMsn => | Lexma | Panda 9C Notebook | | 8.10 | | qualité acceptable, Ekiga 3.0.0, Skype 2.0.0.72, aMsn 0.97.2.|

233 Mot inconnu : LiveCam => | Microsoft | LiveCam 5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Marche sous immédiatement sous Skype. Acheter chez conforama |
233 Mot inconnu : icons => | Microsoft | LiveCam 5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Marche sous immédiatement sous Skype. Acheter chez conforama |
233 Il manque un espace. => | Microsoft | LiveCam 5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Marche sous immédiatement sous Skype. Acheter chez conforama |
233 Mot inconnu : icon-ubuntu => | Microsoft | LiveCam 5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Marche sous immédiatement sous Skype. Acheter chez conforama |
233 Mot inconnu : Skype => | Microsoft | LiveCam 5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Marche sous immédiatement sous Skype. Acheter chez conforama |
233 Mot inconnu : conforama => | Microsoft | LiveCam 5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | | Marche sous immédiatement sous Skype. Acheter chez conforama |

234 Mot inconnu : LifeCam => | Microsoft | LifeCam HD-5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:076d | Très bonne qualité d'image et calibrage de vision automatique fonctionnel |
234 Mot inconnu : icons => | Microsoft | LifeCam HD-5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:076d | Très bonne qualité d'image et calibrage de vision automatique fonctionnel |
234 Il manque un espace. => | Microsoft | LifeCam HD-5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:076d | Très bonne qualité d'image et calibrage de vision automatique fonctionnel |
234 Mot inconnu : icon-ubuntu => | Microsoft | LifeCam HD-5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:076d | Très bonne qualité d'image et calibrage de vision automatique fonctionnel |
234 Nombre ordinal singulier. Exemples : 2ᵉ, 3ᵉ, 4ᵉ… => | Microsoft | LifeCam HD-5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:076d | Très bonne qualité d'image et calibrage de vision automatique fonctionnel |
234 Il manque un espace. => | Microsoft | LifeCam HD-5000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:076d | Très bonne qualité d'image et calibrage de vision automatique fonctionnel |

235 Mot inconnu : LiveCam => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Mot inconnu : VX-1000 => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Mot inconnu : icons => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Il manque un espace. => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Mot inconnu : icon-ubuntu => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Nombre ordinal singulier. Exemples : 2ᵉ, 3ᵉ, 4ᵉ… => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Il manque un espace. => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Mot inconnu : f7 => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |
235 Mot inconnu : Skype => | Microsoft | LiveCam VX-1000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f7 | Marche immédiatement sous Skype. |

236 Mot inconnu : LiveCam => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Mot inconnu : VX-3000 => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Mot inconnu : icons => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Il manque un espace. => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Mot inconnu : icon-ubuntu => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Nombre ordinal singulier. Exemples : 2ᵉ, 3ᵉ, 4ᵉ… => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Il manque un espace. => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |
236 Mot inconnu : f5 => | Microsoft | LiveCam VX-3000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f5 | |

237 Mot inconnu : LiveCam => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Mot inconnu : VX-6000 => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Mot inconnu : icons => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Il manque un espace. => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Mot inconnu : icon-ubuntu => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Nombre ordinal singulier. Exemples : 2ᵉ, 3ᵉ, 4ᵉ… => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Il manque un espace. => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Mot inconnu : f4 => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Mot inconnu : Skype => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |
237 Mot inconnu : conforama => | Microsoft | LiveCam VX-6000 | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | | 045e:00f4 | détectée automatiquement, marche sous immédiatement sous Skype. Acheter chez conforama |

238 Mot inconnu : Microdia => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : Rueducommerce => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : Pavilion => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : icons => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Il manque un espace. => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : icon-ubuntu => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : c45 => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Il manque un espace. => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : c0 => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : Microdia => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
238 Mot inconnu : Pavilion => | Microdia (Rueducommerce) | Pavilion Webcam [[http://www.rueducommerce.fr/Peripheriques-Reseaux-wifi/Webcam/Webcam-Standard/RUEDUCOMMERCE/414591-Webcam-Vision-nocturne.htm|Webcam Vision nocturne]] | {{icons:icon-ubuntu.png|Fonctionne immédiatement}} | 8.04 | 0c45:62c0 Microdia Pavilion Webcam | elle fonctionne automatiquement sous skype, aMSN... Présente un très bon rapport qualité/prix. S'installe facilement avec EasyCam2 |
