
5 Mot inconnu : of => ====== Age of Empires II : The Age of Kings ====== | of
342 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   |   => suggestions : ['']

343 Mot inconnu : UserPatch => <note help> Si vous jouez en réseau, il vous faudra non seulement la même version patchée, mais aussi les mêmes options cochées dans le UserPatch.  </note> | userpatch
343 Espace(s) surnuméraire(s) à supprimer. => <note help> Si vous jouez en réseau, il vous faudra non seulement la même version patchée, mais aussi les mêmes options cochées dans le UserPatch.  </note> |    => suggestions : [' ']

345 Mot inconnu : Voobly => =====Jouer sur Voobly===== | voobly

347 Mot inconnu : AoC => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | aoc
347 Mot inconnu : of => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | of
347 Mot inconnu : The => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | the
347 Mot inconnu : Conquerors => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | conquerors
347 Mot inconnu : Steam => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | steam
347 Mot inconnu : Voobly => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | voobly
347 Mot inconnu : GameRanger => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | gameranger
347 Mot inconnu : Voobly => Du fait de sa célébrité et de son abandon par ses développeurs, de nombreuses plateformes permettent de jouer en ligne à AoC (i.e. Age of Empires 2 The Conquerors). On y retrouve principalement Steam, Voobly et GameRanger. Ces trois serveurs sont très différents entre eux, et comme vous utilisez GNU/Linux, vous devez sans doute être friand des projets gratuits et coopératifs, c'est pourquoi on va s'intéresser dans ce qui suit à l'installation de Voobly. | voobly

349 Mot inconnu : DirectPlay => Pour jouer en multijoueurs, vous devez avoir installé DirectPlay. | directplay

352 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     $ winetricks directplay |      => suggestions : ['']
352 Mot inconnu : winetricks =>     $ winetricks directplay | winetricks
352 Mot inconnu : directplay =>     $ winetricks directplay | directplay

354 Mot inconnu : winetricks => (winetricks devrait s'être installé avec Wine) | winetricks
354 Mot inconnu : Wine => (winetricks devrait s'être installé avec Wine) | wine

356 Mot inconnu : Voobly => Voobly ne propose pas encore de version dédiée à Linux. Il faudra donc se servir de Wine, mais Voobly ne fonctionne pas avec Wine : une fois lancé, vous pourrez librement naviguer dans les salons, parler à vos amis… mais il vous sera impossible de lancer le jeu. | voobly
356 Mot inconnu : Wine => Voobly ne propose pas encore de version dédiée à Linux. Il faudra donc se servir de Wine, mais Voobly ne fonctionne pas avec Wine : une fois lancé, vous pourrez librement naviguer dans les salons, parler à vos amis… mais il vous sera impossible de lancer le jeu. | wine
356 Mot inconnu : Voobly => Voobly ne propose pas encore de version dédiée à Linux. Il faudra donc se servir de Wine, mais Voobly ne fonctionne pas avec Wine : une fois lancé, vous pourrez librement naviguer dans les salons, parler à vos amis… mais il vous sera impossible de lancer le jeu. | voobly
356 Mot inconnu : Wine => Voobly ne propose pas encore de version dédiée à Linux. Il faudra donc se servir de Wine, mais Voobly ne fonctionne pas avec Wine : une fois lancé, vous pourrez librement naviguer dans les salons, parler à vos amis… mais il vous sera impossible de lancer le jeu. | wine

358 Mot inconnu : wine-staging => Il vous faut alors installer wine-staging : | wine-staging

360 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     $ sudo add-apt-repository ppa:pipelight/stable  |      => suggestions : ['']
360 Mot inconnu : sudo =>     $ sudo add-apt-repository ppa:pipelight/stable  | sudo
360 Mot inconnu : add-apt-repository =>     $ sudo add-apt-repository ppa:pipelight/stable  | add-apt-repository
360 Il manque un espace. =>     $ sudo add-apt-repository ppa:pipelight/stable  | pipelight => suggestions : [' pipelight']
360 Mot inconnu : pipelight =>     $ sudo add-apt-repository ppa:pipelight/stable  | pipelight
360 Espace(s) en fin de ligne à supprimer. =>     $ sudo add-apt-repository ppa:pipelight/stable  |   => suggestions : ['']

361 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     $ sudo apt-get update  |      => suggestions : ['']
361 Mot inconnu : sudo =>     $ sudo apt-get update  | sudo
361 Mot inconnu : apt-get =>     $ sudo apt-get update  | apt-get
361 Mot inconnu : update =>     $ sudo apt-get update  | update
361 Espace(s) en fin de ligne à supprimer. =>     $ sudo apt-get update  |   => suggestions : ['']

362 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>     $ sudo apt-get install --install-recommends wine-staging |      => suggestions : ['']
362 Mot inconnu : sudo =>     $ sudo apt-get install --install-recommends wine-staging | sudo
362 Mot inconnu : apt-get =>     $ sudo apt-get install --install-recommends wine-staging | apt-get
362 Mot inconnu : install =>     $ sudo apt-get install --install-recommends wine-staging | install
362 Mot inconnu : install-recommends =>     $ sudo apt-get install --install-recommends wine-staging | install-recommends
362 Mot inconnu : wine-staging =>     $ sudo apt-get install --install-recommends wine-staging | wine-staging

364 Mot inconnu : Voobly => Ensuite, vous devez lancer Voobly avec wine-staging. | voobly
364 Mot inconnu : wine-staging => Ensuite, vous devez lancer Voobly avec wine-staging. | wine-staging

365 Mot inconnu : voobly => Plus simple encore que de vous casser la tête à chaque fois que vous décidez de jouer en ligne (surtout si vous être du genre hardcore gamer), je vous recommande de copier ce script voobly.sh pour vous le faire automatiquement. | voobly
365 Mot inconnu : sh => Plus simple encore que de vous casser la tête à chaque fois que vous décidez de jouer en ligne (surtout si vous être du genre hardcore gamer), je vous recommande de copier ce script voobly.sh pour vous le faire automatiquement. | sh

378 Mot inconnu : Voobly => Et voilà, vous pouvez lancer Voobly correctement :-) N'hésitez pas à faire quelques réglages en émulant au besoin un bureau virtuel pour voir ce qui vous convient le mieux ;-) | voobly

381 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://www.aoczone.net/|AoCZone]] |    => suggestions : ['']

382 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://www.voobly.com/|Voobly]] |    => suggestions : ['']

383 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://openage.sft.mx/|Openage]] |    => suggestions : ['']

384 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[http://www.microsoft.com/games/age2/|Site de microsoft]] |    => suggestions : ['']
384 Mot inconnu : microsoft =>   * [[http://www.microsoft.com/games/age2/|Site de microsoft]] | microsoft

385 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://appdb.winehq.org/objectManager.php?sClass=version&iId=147&iTestingId=71996|WineHQ - Age Of Empires II]] |    => suggestions : ['']
385 Mot inconnu : WineHQ =>   * [[https://appdb.winehq.org/objectManager.php?sClass=version&iId=147&iTestingId=71996|WineHQ - Age Of Empires II]] | winehq
385 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) =>   * [[https://appdb.winehq.org/objectManager.php?sClass=version&iId=147&iTestingId=71996|WineHQ - Age Of Empires II]] |  -  => suggestions : [' – ', ' — ', ' − ']
385 Mot inconnu : Of =>   * [[https://appdb.winehq.org/objectManager.php?sClass=version&iId=147&iTestingId=71996|WineHQ - Age Of Empires II]] | of

386 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * * [[https://ageofnotes.com/|AgeOfNotes]] |    => suggestions : ['']
