1 Mot inconnu : Millien => Par [[http://forum.ubuntu-fr.org/profile.php?id=7116|Marc Millien]] | millien

2 Mot inconnu : Fluxbox => ====== Installation de Fluxbox à partir des sources ====== | fluxbox
196 Guillemets typographiques fermants. =>         let "nombre += 1" | " => suggestions : ['\xa0»', '”']

197 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` |          => suggestions : ['']
197 Mot inconnu : fbsetbg =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` | fbsetbg
197 Il manque un espace à côté du tiret. =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` |  - => suggestions : [' – ', ' — ']
197 Mot inconnu : fluxbox =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` | fluxbox
197 Mot inconnu : ls =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` | ls
197 Mot inconnu : fluxbox =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` | fluxbox
197 Mot inconnu : head =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` | head
197 Il manque un espace à côté du tiret. =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` |  - => suggestions : [' – ', ' — ']
197 Mot inconnu : tail =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` | tail
197 Il manque un espace à côté du tiret. =>         fbsetbg -f ~/.fluxbox/fonds/`ls ~/.fluxbox/fonds | head -n $nombre | tail -n 1` |  - => suggestions : [' – ', ' — ']

198 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         #Fluxbox fonctionne-t-il toujours? |          => suggestions : ['']

199 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then |          => suggestions : ['']
199 Pas d’espace après ce signe. =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | [  => suggestions : ['[']
199 Mot inconnu : grep =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | grep
199 Mot inconnu : fluxbox =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | fluxbox
199 Mot inconnu : wc =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | wc
199 Il manque un espace à côté du tiret. =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then |  - => suggestions : [' – ', ' — ']
199 Mot inconnu : gt =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | gt
199 Pas d’espace avant ce signe. =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then |  ] => suggestions : [']']
199 Il manque un espace. =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | then => suggestions : [' then']
199 Mot inconnu : then =>         if ! [ `ps aux | grep fluxbox | wc -l` -gt 1 ];then | then

200 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>                 flux=false |                  => suggestions : ['']
200 Mot inconnu : false =>                 flux=false | false

201 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>         fi |          => suggestions : ['']

202 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   done |    => suggestions : ['']
202 Mot inconnu : done =>   done | done

204 Mot inconnu : éxecution => Enregistrez et fermez le document et dans le terminal donnez les droits d'éxecution sur le nouveau script: | éxecution

205 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   chmod 755 changementfondecran |    => suggestions : ['']
205 Mot inconnu : chmod =>   chmod 755 changementfondecran | chmod
205 Mot inconnu : changementfondecran =>   chmod 755 changementfondecran | changementfondecran

207 Mot inconnu : fluxbox => Il ne reste plus qu'un détail à régler pour lancer le script au démarrage de fluxbox, pour cela nous allons éditer le fichier startup se trouvant dans le répertoire .fluxbox: | fluxbox
207 L’espace se place après le point, et non avant (ou bien sert de liant entre deux lettres). => Il ne reste plus qu'un détail à régler pour lancer le script au démarrage de fluxbox, pour cela nous allons éditer le fichier startup se trouvant dans le répertoire .fluxbox: |  . => suggestions : ['. ', '.']
207 Mot inconnu : fluxbox => Il ne reste plus qu'un détail à régler pour lancer le script au démarrage de fluxbox, pour cela nous allons éditer le fichier startup se trouvant dans le répertoire .fluxbox: | fluxbox

208 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   xdg-open startup |    => suggestions : ['']
208 Mot inconnu : xdg-open =>   xdg-open startup | xdg-open

211 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   gnome-volume-manager & |    => suggestions : ['']

212 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   gkrellm & |    => suggestions : ['']
212 Mot inconnu : gkrellm =>   gkrellm & | gkrellm

213 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   gaim & |    => suggestions : ['']
213 Mot inconnu : gaim =>   gaim & | gaim

214 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log |    => suggestions : ['']
214 Mot inconnu : exec =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log | exec
214 Il manque un espace à côté du tiret. =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log |  - => suggestions : [' – ', ' — ']
214 Mot inconnu : fluxbox =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log | fluxbox

217 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   gnome-volume-manager & |    => suggestions : ['']

218 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   gkrellm & |    => suggestions : ['']
218 Mot inconnu : gkrellm =>   gkrellm & | gkrellm

219 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   gaim & |    => suggestions : ['']
219 Mot inconnu : gaim =>   gaim & | gaim

220 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   ~/.fluxbox/changementfondecran & |    => suggestions : ['']
220 Mot inconnu : fluxbox =>   ~/.fluxbox/changementfondecran & | fluxbox
220 Mot inconnu : changementfondecran =>   ~/.fluxbox/changementfondecran & | changementfondecran

221 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log |    => suggestions : ['']
221 Mot inconnu : exec =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log | exec
221 Il manque un espace à côté du tiret. =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log |  - => suggestions : [' – ', ' — ']
221 Mot inconnu : fluxbox =>   exec /usr/local/bin/fluxbox -log ~/.fluxbox/log | fluxbox
226 Mot inconnu : fluxbox => Ainsi que le document pdf en français que vous trouverez sur [[http://fluxbox.sourceforge.net/docbook.php|le site de fluxbox]] lui aussi particulièrement complet et intéressant. | fluxbox
